weather_id,region_id,date,temp_min_c,temp_max_c,rainfall_mm,humidity_pct,wind_speed_kmph,forecast_type,source,data_origin
WX002185,REG025,2026-06-25,21.7,33.7,0.9,77.1,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002186,REG025,2026-06-26,25.5,36.5,3.3,83.0,13.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002187,REG025,2026-06-27,22.0,33.2,12.0,79.2,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002188,REG025,2026-06-28,21.9,35.0,4.1,75.6,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002189,REG025,2026-06-29,20.9,35.5,5.6,79.2,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002190,REG025,2026-06-30,20.2,36.7,17.0,83.9,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002191,REG025,2026-07-01,19.6,33.1,17.6,81.5,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002192,REG025,2026-07-02,22.4,33.7,2.2,81.0,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002193,REG025,2026-07-03,24.7,33.1,3.1,92.4,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002194,REG025,2026-07-04,22.0,31.4,5.3,80.9,12.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002195,REG025,2026-07-05,22.5,35.3,5.9,80.4,10.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002196,REG025,2026-07-06,21.9,34.0,7.1,78.6,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002197,REG025,2026-07-07,21.2,34.8,4.8,87.5,16.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002198,REG025,2026-07-08,22.3,33.6,10.2,85.1,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002199,REG025,2026-07-09,21.8,37.3,3.9,71.1,10.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002200,REG025,2026-07-10,23.6,38.3,4.8,74.6,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002201,REG025,2026-07-11,23.1,33.9,8.9,80.3,13.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002202,REG025,2026-07-12,22.3,37.0,9.6,85.2,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002203,REG025,2026-07-13,27.3,35.3,10.3,84.5,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002204,REG025,2026-07-14,21.7,36.7,9.1,79.9,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002205,REG025,2026-07-15,22.9,33.7,1.7,75.3,11.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002206,REG025,2026-07-16,24.0,35.0,11.3,76.3,12.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002207,REG025,2026-07-17,21.1,35.5,1.3,77.6,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002208,REG025,2026-07-18,22.6,33.3,0.4,83.4,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002209,REG025,2026-07-19,21.3,34.9,9.8,75.6,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002210,REG025,2026-07-20,21.4,33.0,2.4,78.1,10.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002211,REG025,2026-07-21,21.9,37.5,4.5,88.1,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002212,REG025,2026-07-22,23.2,36.3,18.5,83.0,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002213,REG025,2026-07-23,22.0,36.7,8.4,83.6,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002214,REG025,2026-07-24,17.3,30.3,1.3,91.2,5.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002215,REG025,2026-07-25,20.6,33.1,2.9,78.6,3.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002216,REG025,2026-07-26,22.2,32.5,15.6,87.5,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002217,REG025,2026-07-27,25.9,34.4,6.9,84.5,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002218,REG025,2026-07-28,22.1,31.9,7.2,75.5,8.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002219,REG025,2026-07-29,21.9,34.4,0.0,75.0,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002220,REG025,2026-07-30,22.5,38.1,6.8,80.7,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002221,REG025,2026-07-31,22.2,33.5,10.1,83.2,4.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002222,REG025,2026-08-01,24.7,33.3,0.4,80.4,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002223,REG025,2026-08-02,23.4,31.3,6.1,82.2,7.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002224,REG025,2026-08-03,22.5,35.6,10.4,79.7,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002225,REG025,2026-08-04,21.4,31.9,1.5,89.5,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002226,REG025,2026-08-05,23.3,38.3,4.7,83.0,13.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002227,REG025,2026-08-06,25.1,33.7,8.9,78.1,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002228,REG025,2026-08-07,20.9,31.3,2.2,88.3,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002229,REG025,2026-08-08,23.6,35.7,20.5,81.3,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002230,REG025,2026-08-09,21.0,38.3,12.8,79.3,4.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002231,REG025,2026-08-10,22.1,32.5,8.3,76.2,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002232,REG025,2026-08-11,23.7,35.9,9.6,70.9,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002233,REG025,2026-08-12,21.1,30.8,14.8,72.0,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002234,REG025,2026-08-13,21.6,35.0,3.7,81.4,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002235,REG025,2026-08-14,23.2,33.3,10.6,78.6,15.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002236,REG025,2026-08-15,22.1,35.5,4.4,70.0,7.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002237,REG025,2026-08-16,24.4,34.2,8.1,77.8,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002238,REG025,2026-08-17,23.4,35.3,11.9,74.0,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002239,REG025,2026-08-18,24.8,34.4,5.4,88.3,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002240,REG025,2026-08-19,24.3,33.1,14.6,83.9,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002241,REG025,2026-08-20,19.8,35.1,4.3,76.0,15.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002242,REG025,2026-08-21,22.6,32.2,2.0,82.3,5.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002243,REG025,2026-08-22,21.4,36.0,1.7,78.9,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002244,REG025,2026-08-23,22.2,32.8,8.1,82.9,14.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002245,REG025,2026-08-24,23.7,33.1,6.6,69.5,5.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002246,REG025,2026-08-25,22.1,35.6,6.3,76.0,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002247,REG025,2026-08-26,23.6,36.3,9.7,80.9,10.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002248,REG025,2026-08-27,20.3,34.8,18.8,81.7,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002249,REG025,2026-08-28,24.1,32.6,23.5,72.7,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002250,REG025,2026-08-29,23.2,34.2,11.4,84.4,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002251,REG026,2026-06-01,22.4,34.1,6.9,80.7,12.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002252,REG026,2026-06-02,24.3,34.0,3.4,82.4,7.2,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002253,REG026,2026-06-03,21.7,31.8,3.0,89.7,6.1,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002254,REG026,2026-06-04,21.5,33.3,0.9,81.5,8.2,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002255,REG026,2026-06-05,21.6,33.7,9.2,80.1,10.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002256,REG026,2026-06-06,23.5,36.1,7.7,86.8,6.9,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002257,REG026,2026-06-07,22.9,36.5,15.8,78.2,10.4,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002258,REG026,2026-06-08,23.3,32.9,15.3,78.5,10.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002259,REG026,2026-06-09,22.6,37.5,6.2,83.1,7.6,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002260,REG026,2026-06-10,26.5,39.2,1.2,77.3,12.8,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002261,REG026,2026-06-11,25.2,33.4,6.2,81.5,3.7,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002262,REG026,2026-06-12,21.6,32.3,7.0,82.2,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002263,REG026,2026-06-13,22.3,34.3,0.5,86.3,13.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002264,REG026,2026-06-14,21.5,35.1,9.7,80.8,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002265,REG026,2026-06-15,20.6,34.4,1.2,79.2,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002266,REG026,2026-06-16,23.2,37.3,4.8,78.1,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002267,REG026,2026-06-17,21.5,35.8,5.9,92.8,16.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002268,REG026,2026-06-18,23.1,34.9,3.0,85.5,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002269,REG026,2026-06-19,22.9,35.3,7.4,74.9,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002270,REG026,2026-06-20,23.1,35.7,4.8,82.5,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002271,REG026,2026-06-21,22.0,33.1,5.4,73.5,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002272,REG026,2026-06-22,23.4,37.9,9.5,78.2,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002273,REG026,2026-06-23,20.7,33.7,3.6,82.2,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002274,REG026,2026-06-24,24.3,33.6,11.0,77.4,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002275,REG026,2026-06-25,21.8,35.1,7.1,76.1,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002276,REG026,2026-06-26,21.2,36.2,4.9,80.5,6.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002277,REG026,2026-06-27,21.8,33.4,20.9,75.9,7.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002278,REG026,2026-06-28,22.7,36.7,8.2,80.9,10.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002279,REG026,2026-06-29,22.4,33.4,5.0,74.7,8.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002280,REG026,2026-06-30,22.4,35.5,11.0,77.8,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002281,REG026,2026-07-01,24.0,34.8,3.2,76.7,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002282,REG026,2026-07-02,23.5,34.2,4.1,73.3,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002283,REG026,2026-07-03,22.8,32.3,3.9,84.8,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002284,REG026,2026-07-04,20.3,37.5,7.8,77.3,11.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002285,REG026,2026-07-05,23.4,34.2,2.8,81.2,9.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002286,REG026,2026-07-06,23.5,34.6,3.1,77.3,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002287,REG026,2026-07-07,23.0,35.5,1.6,78.6,9.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002288,REG026,2026-07-08,21.2,34.0,23.9,78.1,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002289,REG026,2026-07-09,23.4,33.9,15.1,70.7,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002290,REG026,2026-07-10,22.1,37.1,0.9,78.2,6.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002291,REG026,2026-07-11,20.0,35.0,8.1,75.4,8.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002292,REG026,2026-07-12,23.8,37.6,5.6,80.3,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002293,REG026,2026-07-13,22.3,35.7,1.4,82.9,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002294,REG026,2026-07-14,21.0,38.3,6.5,72.0,8.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002295,REG026,2026-07-15,24.7,35.2,12.5,79.7,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002296,REG026,2026-07-16,25.1,32.4,4.3,84.1,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002297,REG026,2026-07-17,21.7,32.3,8.0,73.6,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002298,REG026,2026-07-18,23.0,36.8,1.9,79.7,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002299,REG026,2026-07-19,23.5,35.9,1.5,84.0,7.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002300,REG026,2026-07-20,21.7,35.2,1.4,89.8,10.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002301,REG026,2026-07-21,24.3,34.5,16.6,82.4,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002302,REG026,2026-07-22,23.5,36.6,13.3,73.5,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002303,REG026,2026-07-23,22.0,33.4,10.9,83.5,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002304,REG026,2026-07-24,23.5,33.5,4.1,78.0,7.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002305,REG026,2026-07-25,22.0,35.0,7.3,86.2,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002306,REG026,2026-07-26,24.3,32.4,3.9,84.8,15.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002307,REG026,2026-07-27,22.0,33.6,6.7,87.6,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002308,REG026,2026-07-28,22.9,35.5,10.1,85.8,14.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002309,REG026,2026-07-29,20.4,34.3,7.5,82.8,6.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002310,REG026,2026-07-30,23.4,35.3,5.2,84.1,14.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002311,REG026,2026-07-31,22.1,36.3,5.4,77.3,11.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002312,REG026,2026-08-01,22.7,34.6,7.5,81.8,8.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002313,REG026,2026-08-02,24.4,35.6,10.2,85.5,11.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002314,REG026,2026-08-03,24.6,32.2,16.2,85.4,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002315,REG026,2026-08-04,23.7,34.4,4.6,85.9,5.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002316,REG026,2026-08-05,22.7,35.8,8.8,81.5,18.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002317,REG026,2026-08-06,23.4,34.3,12.7,72.9,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002318,REG026,2026-08-07,22.2,34.5,7.0,84.4,11.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002319,REG026,2026-08-08,22.1,33.9,6.0,82.1,13.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002320,REG026,2026-08-09,24.6,33.5,3.6,81.5,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002321,REG026,2026-08-10,22.5,34.0,7.1,75.1,5.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002322,REG026,2026-08-11,20.5,34.5,3.3,86.3,8.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002323,REG026,2026-08-12,20.7,35.7,2.6,83.5,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002324,REG026,2026-08-13,21.2,33.7,4.3,79.1,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002325,REG026,2026-08-14,22.1,34.7,6.4,80.4,15.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002326,REG026,2026-08-15,24.8,35.5,7.6,75.3,7.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002327,REG026,2026-08-16,23.4,33.3,7.6,80.6,6.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002328,REG026,2026-08-17,21.8,37.0,1.4,83.3,9.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002329,REG026,2026-08-18,22.3,36.5,14.2,86.6,13.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002330,REG026,2026-08-19,21.3,35.2,12.8,81.3,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002331,REG026,2026-08-20,22.8,37.1,9.9,78.4,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002332,REG026,2026-08-21,22.5,33.1,3.3,72.1,5.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002333,REG026,2026-08-22,21.2,37.1,5.8,86.9,10.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002334,REG026,2026-08-23,22.3,36.8,4.7,80.3,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002335,REG026,2026-08-24,23.4,36.1,10.5,88.6,5.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002336,REG026,2026-08-25,21.3,37.5,12.6,75.0,9.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002337,REG026,2026-08-26,22.5,34.5,9.6,82.1,12.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002338,REG026,2026-08-27,21.3,31.6,4.8,80.6,6.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002339,REG026,2026-08-28,21.7,34.2,0.7,72.5,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002340,REG026,2026-08-29,22.1,38.7,5.3,78.3,12.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002341,REG027,2026-06-01,25.1,37.6,15.4,81.9,10.6,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002342,REG027,2026-06-02,20.6,36.9,4.4,81.8,9.4,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002343,REG027,2026-06-03,24.7,37.8,5.0,87.6,14.3,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002344,REG027,2026-06-04,21.9,37.6,2.7,78.8,7.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002345,REG027,2026-06-05,24.1,37.8,15.2,81.0,9.6,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002346,REG027,2026-06-06,25.7,41.7,10.6,83.9,7.7,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002347,REG027,2026-06-07,26.1,41.0,7.2,85.7,11.5,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002348,REG027,2026-06-08,26.2,36.5,2.4,75.6,15.0,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002349,REG027,2026-06-09,22.5,35.1,8.1,78.6,13.1,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002350,REG027,2026-06-10,24.5,36.4,13.4,86.0,14.7,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002351,REG027,2026-06-11,24.8,38.9,1.4,80.6,3.6,observed,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002352,REG027,2026-06-12,24.5,37.4,17.5,76.7,10.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002353,REG027,2026-06-13,25.6,36.7,4.7,82.9,7.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002354,REG027,2026-06-14,22.8,35.6,7.2,82.1,14.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002355,REG027,2026-06-15,25.7,37.1,8.4,79.6,10.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002356,REG027,2026-06-16,23.6,40.9,10.6,76.9,11.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002357,REG027,2026-06-17,27.7,37.2,10.2,69.9,14.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002358,REG027,2026-06-18,24.5,36.1,9.1,89.7,7.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002359,REG027,2026-06-19,24.5,38.5,13.7,79.5,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002360,REG027,2026-06-20,25.0,35.6,10.8,88.5,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002361,REG027,2026-06-21,25.3,35.8,8.9,76.5,13.7,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002362,REG027,2026-06-22,22.3,34.7,8.5,80.1,9.9,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002363,REG027,2026-06-23,27.0,36.9,1.3,70.5,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002364,REG027,2026-06-24,23.7,37.0,9.9,80.9,13.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002365,REG027,2026-06-25,25.4,35.4,12.1,86.6,9.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002366,REG027,2026-06-26,23.9,37.2,11.3,75.9,4.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002367,REG027,2026-06-27,27.1,37.0,7.5,85.8,6.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002368,REG027,2026-06-28,23.7,35.5,9.9,78.0,12.3,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002369,REG027,2026-06-29,23.6,33.6,0.3,84.3,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002370,REG027,2026-06-30,27.1,36.7,9.8,85.0,8.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002371,REG027,2026-07-01,26.5,41.0,11.0,79.7,5.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002372,REG027,2026-07-02,24.9,36.2,4.9,93.0,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002373,REG027,2026-07-03,23.8,37.4,5.9,81.3,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002374,REG027,2026-07-04,26.0,39.1,19.2,78.4,9.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002375,REG027,2026-07-05,25.7,37.0,12.5,71.8,12.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002376,REG027,2026-07-06,22.4,37.7,9.0,79.7,8.5,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002377,REG027,2026-07-07,26.3,39.9,6.6,75.4,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002378,REG027,2026-07-08,24.6,35.7,7.7,85.2,9.8,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002379,REG027,2026-07-09,25.1,33.2,3.4,76.5,15.1,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002380,REG027,2026-07-10,27.1,39.9,4.3,81.0,11.0,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002381,REG027,2026-07-11,24.3,34.5,18.6,78.7,11.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002382,REG027,2026-07-12,25.6,36.9,3.1,77.3,9.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002383,REG027,2026-07-13,25.2,34.9,22.6,78.7,11.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002384,REG027,2026-07-14,26.8,36.3,20.2,71.9,12.6,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002385,REG027,2026-07-15,25.0,37.3,17.5,81.2,9.2,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
WX002386,REG027,2026-07-16,23.7,35.5,8.7,78.2,12.4,forecast,Open-Meteo / NASA POWER / IMD (synthetic),DEMO
